Date,Product,Region,Sales,Temperature,Rainfall,Holiday,Holiday_Name,Inventory,TransportTime,Urban
2023-10-15,Tomatoes,California,244.12,14.7,12.6,0,None,196.91,1,1
2023-10-15,Tomatoes,Florida,298.96,16.8,31.2,0,None,278.89,3,0
2023-10-15,Avocados,California,214.88,17.8,16.2,0,None,319.67,2,1
2023-10-15,Avocados,Florida,181.03,20.2,14.9,0,None,174.67,3,1
2023-10-15,Bananas,California,431.45,17.4,10.6,0,None,491.82,2,0
2023-10-15,Bananas,Florida,463.86,17.1,28.6,0,None,587.3,3,1
2023-10-15,Eggs,California,556.85,15.7,16.5,0,None,370.12,2,1
2023-10-15,Eggs,Florida,579.62,21.0,13.4,0,None,720.47,3,0
2023-10-15,Corn,California,309.06,15.4,14.7,0,None,190.2,2,0
2023-10-15,Corn,Florida,367.36,24.8,31.5,0,None,251.74,4,1
2023-10-15,Coconuts,California,100.0,16.0,17.5,0,None,126.92,2,1
2023-10-15,Coconuts,Florida,215.96,21.9,17.4,0,None,310.36,3,1
2023-10-22,Tomatoes,California,348.52,13.4,18.7,0,None,331.14,2,0
2023-10-22,Tomatoes,Florida,253.27,22.4,28.5,0,None,223.75,4,0
2023-10-22,Avocados,California,327.82,18.0,13.9,0,None,178.46,2,0
2023-10-22,Avocados,Florida,110.08,19.9,24.3,0,None,73.73,4,0
2023-10-22,Bananas,California,517.34,12.8,16.6,0,None,397.94,1,1
2023-10-22,Bananas,Florida,396.74,19.8,13.0,0,None,547.97,3,1
2023-10-22,Eggs,California,566.0,18.4,19.7,0,None,761.47,2,1
2023-10-22,Eggs,Florida,553.69,18.1,23.1,0,None,331.53,2,1
2023-10-22,Corn,California,253.39,20.6,6.6,0,None,194.23,1,1
2023-10-22,Corn,Florida,324.33,20.4,31.5,0,None,431.79,4,1
2023-10-22,Coconuts,California,155.75,17.8,10.6,0,None,129.27,1,0
2023-10-22,Coconuts,Florida,100.0,24.3,23.0,0,None,100.78,4,1
2023-10-29,Tomatoes,California,339.82,14.7,18.6,0,None,409.61,3,1
2023-10-29,Tomatoes,Florida,357.78,21.7,12.9,0,None,187.82,2,1
2023-10-29,Avocados,California,209.34,19.8,13.6,0,None,222.1,1,1
2023-10-29,Avocados,Florida,118.46,21.1,17.2,0,None,99.08,3,0
2023-10-29,Bananas,California,319.92,18.2,19.3,0,None,288.45,3,1
2023-10-29,Bananas,Florida,451.01,20.9,37.2,0,None,326.07,2,0
2023-10-29,Eggs,California,558.17,19.8,13.4,0,None,425.91,1,1
2023-10-29,Eggs,Florida,518.24,19.5,12.6,0,None,437.1,3,1
2023-10-29,Corn,California,214.96,16.0,12.5,0,None,182.21,2,1
2023-10-29,Corn,Florida,295.97,15.9,17.4,0,None,443.76,2,0
2023-10-29,Coconuts,California,100.0,10.0,12.8,0,None,60.93,2,1
2023-10-29,Coconuts,Florida,180.39,16.7,11.8,0,None,97.78,3,0
2023-11-05,Tomatoes,California,239.77,10.9,12.0,0,None,312.65,1,0
2023-11-05,Tomatoes,Florida,194.69,22.0,32.0,0,None,100.83,4,1
2023-11-05,Avocados,California,321.3,17.1,23.4,0,None,472.75,2,0
2023-11-05,Avocados,Florida,201.6,19.9,14.0,0,None,272.45,3,1
2023-11-05,Bananas,California,334.97,19.6,9.4,0,None,191.96,1,1
2023-11-05,Bananas,Florida,415.09,19.3,24.8,0,None,258.09,3,0
2023-11-05,Eggs,California,557.25,13.4,17.0,0,None,616.83,3,1
2023-11-05,Eggs,Florida,569.95,20.3,2.5,0,None,465.59,2,1
2023-11-05,Corn,California,231.35,14.7,20.7,0,None,176.61,3,1
2023-11-05,Corn,Florida,261.0,21.0,22.8,0,None,341.49,4,1
2023-11-05,Coconuts,California,100.0,14.4,11.5,0,None,114.72,2,1
2023-11-05,Coconuts,Florida,160.99,20.6,4.2,0,None,161.25,3,0
2023-11-12,Tomatoes,California,344.48,20.4,9.1,0,None,187.59,3,1
2023-11-12,Tomatoes,Florida,338.35,23.8,22.5,0,None,282.92,2,0
2023-11-12,Avocados,California,228.78,18.9,16.1,0,None,173.34,1,1
2023-11-12,Avocados,Florida,148.36,19.6,35.1,0,None,191.19,2,0
2023-11-12,Bananas,California,392.7,16.8,16.0,0,None,338.6,2,0
2023-11-12,Bananas,Florida,449.05,20.5,22.5,0,None,636.67,4,1
2023-11-12,Eggs,California,547.93,20.2,7.1,0,None,425.77,1,1
2023-11-12,Eggs,Florida,603.77,23.2,21.7,0,None,851.77,4,1
2023-11-12,Corn,California,221.06,18.7,16.8,0,None,137.66,2,1
2023-11-12,Corn,Florida,290.36,20.8,20.4,0,None,298.03,2,1
2023-11-12,Coconuts,California,100.0,19.6,10.0,0,None,67.5,1,1
2023-11-12,Coconuts,Florida,148.76,16.7,13.9,0,None,202.06,2,0
2023-11-19,Tomatoes,California,388.26,16.2,14.5,1,Thanksgiving,224.04,2,1
2023-11-19,Tomatoes,Florida,331.55,20.1,17.0,1,Thanksgiving,465.99,3,1
2023-11-19,Avocados,California,255.22,19.9,16.5,1,Thanksgiving,199.64,3,1
2023-11-19,Avocados,Florida,197.63,21.6,21.1,1,Thanksgiving,163.81,3,1
2023-11-19,Bananas,California,544.11,17.8,12.6,1,Thanksgiving,454.25,3,1
2023-11-19,Bananas,Florida,516.38,16.8,47.2,1,Thanksgiving,766.54,3,1
2023-11-19,Eggs,California,805.25,13.7,20.0,1,Thanksgiving,1092.13,1,1
2023-11-19,Eggs,Florida,743.48,15.2,33.2,1,Thanksgiving,571.53,2,1
2023-11-19,Corn,California,210.54,19.2,9.7,1,Thanksgiving,287.31,3,1
2023-11-19,Corn,Florida,328.31,22.8,17.8,1,Thanksgiving,348.62,2,1
2023-11-19,Coconuts,California,100.0,18.7,12.1,1,Thanksgiving,94.94,1,1
2023-11-19,Coconuts,Florida,104.19,25.4,31.6,1,Thanksgiving,82.58,4,0
2023-11-26,Tomatoes,California,313.07,19.6,20.5,1,Thanksgiving,339.08,1,1
2023-11-26,Tomatoes,Florida,309.29,23.0,25.7,1,Thanksgiving,436.01,2,1
2023-11-26,Avocados,California,349.38,19.9,22.7,1,Thanksgiving,421.59,3,1
2023-11-26,Avocados,Florida,206.75,20.9,17.5,1,Thanksgiving,149.12,4,1
2023-11-26,Bananas,California,464.85,14.0,14.9,1,Thanksgiving,370.06,1,0
2023-11-26,Bananas,Florida,553.57,24.9,31.9,1,Thanksgiving,329.2,2,0
2023-11-26,Eggs,California,752.65,19.2,18.6,1,Thanksgiving,880.76,3,1
2023-11-26,Eggs,Florida,780.17,25.0,20.9,1,Thanksgiving,565.66,3,1
2023-11-26,Corn,California,211.41,14.3,16.4,1,Thanksgiving,227.89,1,0
2023-11-26,Corn,Florida,356.83,20.3,15.4,1,Thanksgiving,362.38,2,1
2023-11-26,Coconuts,California,100.0,20.4,14.0,1,Thanksgiving,93.64,3,1
2023-11-26,Coconuts,Florida,193.86,20.8,24.4,1,Thanksgiving,143.89,3,1
2023-12-03,Tomatoes,California,308.82,16.0,15.4,0,None,438.38,3,0
2023-12-03,Tomatoes,Florida,293.71,23.1,30.2,0,None,394.64,2,1
2023-12-03,Avocados,California,276.13,17.2,14.0,0,None,409.24,3,0
2023-12-03,Avocados,Florida,220.3,20.4,30.6,0,None,324.62,4,1
2023-12-03,Bananas,California,420.14,17.8,12.8,0,None,381.21,2,1
2023-12-03,Bananas,Florida,430.44,24.1,28.5,0,None,607.18,2,0
2023-12-03,Eggs,California,599.42,15.8,12.4,0,None,770.62,1,1
2023-12-03,Eggs,Florida,524.67,17.2,11.0,0,None,589.95,2,1
2023-12-03,Corn,California,168.24,16.4,14.1,0,None,85.15,3,1
2023-12-03,Corn,Florida,234.11,21.9,26.5,0,None,267.95,4,1
2023-12-03,Coconuts,California,100.0,17.6,10.4,0,None,139.57,3,1
2023-12-03,Coconuts,Florida,140.17,19.8,38.5,0,None,168.45,4,0
2023-12-10,Tomatoes,California,276.29,20.5,10.8,0,None,374.8,3,1
2023-12-10,Tomatoes,Florida,222.86,23.6,23.7,0,None,162.9,2,1
2023-12-10,Avocados,California,294.37,16.8,2.1,0,None,399.36,3,1
2023-12-10,Avocados,Florida,174.26,24.5,38.2,0,None,100.63,4,1
2023-12-10,Bananas,California,466.87,16.5,21.2,0,None,649.14,2,1
2023-12-10,Bananas,Florida,436.46,21.5,15.0,0,None,593.38,4,1
2023-12-10,Eggs,California,511.9,16.2,9.5,0,None,300.97,1,1
2023-12-10,Eggs,Florida,548.09,21.2,28.6,0,None,381.59,2,1
2023-12-10,Corn,California,240.22,15.7,10.4,0,None,213.12,3,1
2023-12-10,Corn,Florida,239.87,22.1,31.3,0,None,339.91,2,0
2023-12-10,Coconuts,California,100.0,19.5,12.6,0,None,90.15,1,1
2023-12-10,Coconuts,Florida,118.69,20.2,14.6,0,None,151.3,4,1
2023-12-17,Tomatoes,California,350.81,18.3,16.7,0,None,203.48,1,0
2023-12-17,Tomatoes,Florida,210.94,27.4,20.6,0,None,129.79,2,1
2023-12-17,Avocados,California,314.17,15.1,18.4,0,None,425.67,1,1
2023-12-17,Avocados,Florida,128.25,29.3,20.6,0,None,67.49,4,1
2023-12-17,Bananas,California,395.23,12.9,17.2,0,None,412.57,3,1
2023-12-17,Bananas,Florida,388.04,25.9,12.4,0,None,485.99,4,1
2023-12-17,Eggs,California,475.24,22.7,10.4,0,None,582.85,3,1
2023-12-17,Eggs,Florida,555.86,21.5,11.7,0,None,461.26,4,0
2023-12-17,Corn,California,209.04,24.1,3.2,0,None,151.83,3,1
2023-12-17,Corn,Florida,201.18,28.6,29.2,0,None,287.81,3,1
2023-12-17,Coconuts,California,141.01,12.7,12.4,0,None,80.13,2,1
2023-12-17,Coconuts,Florida,158.89,22.7,24.4,0,None,218.52,3,1
2023-12-24,Tomatoes,California,541.24,23.0,9.6,1,Christmas,610.22,1,1
2023-12-24,Tomatoes,Florida,353.81,26.1,9.9,1,Christmas,401.28,4,1
2023-12-24,Avocados,California,393.76,22.5,8.3,1,Christmas,540.65,2,1
2023-12-24,Avocados,Florida,244.8,18.9,12.4,1,Christmas,362.17,3,1
2023-12-24,Bananas,California,508.59,21.2,7.5,1,Christmas,348.87,2,0
2023-12-24,Bananas,Florida,426.21,25.9,12.7,1,Christmas,637.44,2,1
2023-12-24,Eggs,California,767.17,24.0,15.0,1,Christmas,501.93,3,1
2023-12-24,Eggs,Florida,764.36,23.0,21.8,1,Christmas,1138.19,2,1
2023-12-24,Corn,California,298.97,23.0,5.2,1,Christmas,412.2,2,1
2023-12-24,Corn,Florida,333.07,25.2,32.3,1,Christmas,200.7,4,1
2023-12-24,Coconuts,California,100.0,26.1,7.2,1,Christmas,95.32,1,1
2023-12-24,Coconuts,Florida,219.15,22.2,2.8,1,Christmas,216.39,4,1
